date,2. high,3. low,Amazon
2006-09-25,31.97,30.74,
2006-09-26,32.59,31.8,
2006-09-27,32.46,31.93,
2006-09-28,32.33,31.22,
2006-09-29,32.34,31.54,
2006-10-01,,,13.0
2006-10-02,32.03,30.83,
2006-10-03,32.0,30.58,
2006-10-04,32.83,31.3,
2006-10-05,33.4,32.4,
2006-10-06,33.218,32.5,
2006-10-09,33.48,32.451,
2006-10-10,33.58,32.49,
2006-10-11,33.15,32.27,
2006-10-12,33.71,32.63,
2006-10-13,33.58,33.08,
2006-10-16,33.2,32.55,
2006-10-17,32.61,31.75,
2006-10-18,32.78,32.0,
2006-10-19,32.84,32.1,
2006-10-20,32.69,32.21,
2006-10-23,32.91,32.14,
2006-10-24,38.0,32.86,
2006-10-25,37.98,36.04,
2006-10-26,38.49,37.18,
2006-10-27,38.38,37.664,
2006-10-30,38.34,37.68,
2006-10-31,38.59,37.8,
2006-11-01,38.2,37.46,17.0
2006-11-02,37.77,37.11,
2006-11-03,37.71,36.87,
2006-11-06,38.35,37.53,
2006-11-07,39.0,38.04,
2006-11-08,39.48,38.46,
2006-11-09,39.77,38.81,
2006-11-10,39.362,38.76,
2006-11-13,40.001,39.13,
2006-11-14,41.67,39.62,
2006-11-15,43.1,41.5,
2006-11-16,42.95,42.4,
2006-11-17,42.67,42.22,
2006-11-20,42.55,41.94,
2006-11-21,43.25,42.12,
2006-11-22,42.98,42.18,
2006-11-24,42.94,42.31,
2006-11-27,42.8,40.72,
2006-11-28,41.07,40.3,
2006-11-29,41.1,40.0,
2006-11-30,40.64,39.85,
2006-12-01,40.54,39.09,21.0
2006-12-04,39.48,38.87,
2006-12-05,39.3,38.72,
2006-12-06,39.58,38.64,
2006-12-07,39.09,38.05,
2006-12-08,38.95,37.7,
2006-12-11,39.15,38.08,
2006-12-12,38.94,38.15,
2006-12-13,39.19,38.19,
2006-12-14,39.54,38.6,
2006-12-15,40.19,39.23,
2006-12-18,40.64,38.86,
2006-12-19,39.72,38.23,
2006-12-20,40.3,39.39,
2006-12-21,40.34,39.65,
2006-12-22,40.51,39.91,
2006-12-26,40.13,39.42,
2006-12-27,40.47,39.8,
2006-12-28,40.63,39.92,
2006-12-29,40.25,39.3499,
2007-01-01,,,15.0
2007-01-03,39.06,38.05,
2007-01-04,39.14,38.26,
2007-01-05,38.79,37.6,
2007-01-08,38.31,37.17,
2007-01-09,38.06,37.34,
2007-01-10,37.7,37.07,
2007-01-11,38.0,37.17,
2007-01-12,38.21,37.27,
2007-01-16,38.89,37.97,
2007-01-17,39.0,37.78,
2007-01-18,37.65,36.72,
2007-01-19,37.48,36.6,
2007-01-22,37.9,36.8,
2007-01-23,37.07,36.3,
2007-01-24,37.36,36.5,
2007-01-25,38.23,36.78,
2007-01-26,37.26,36.3,
2007-01-29,37.45,36.54,
2007-01-30,37.42,36.63,
2007-01-31,38.19,36.76,
2007-02-01,39.3,37.85,14.0
2007-02-02,37.74,36.68,
2007-02-05,37.42,36.77,
2007-02-06,38.41,37.0845,
2007-02-07,39.52,38.4,
2007-02-08,39.51,38.67,
2007-02-09,39.31,38.66,
2007-02-12,38.99,38.36,
2007-02-13,39.61,38.85,
2007-02-14,40.28,39.14,
2007-02-15,40.32,39.86,
2007-02-16,40.44,39.87,
2007-02-20,41.74,40.0,
2007-02-21,41.32,40.92,
2007-02-22,42.0,40.89,
2007-02-23,41.2,40.74,
2007-02-26,41.2,40.4,
2007-02-27,40.54,38.78,
2007-02-28,39.58,38.08,
2007-03-01,39.32,38.05,13.0
2007-03-02,38.87,37.69,
2007-03-05,38.32,37.04,
2007-03-06,38.66,37.41,
2007-03-07,39.32,38.28,
2007-03-08,39.22,37.98,
2007-03-09,38.89,38.0,
2007-03-12,39.05,38.38,
2007-03-13,38.88,37.69,
2007-03-14,38.22,37.26,
2007-03-15,38.29,37.55,
2007-03-16,38.08,37.52,
2007-03-19,38.54,38.0,
2007-03-20,38.69,38.23,
2007-03-21,39.8,38.31,
2007-03-22,39.72,38.91,
2007-03-23,39.6,38.98,
2007-03-26,39.05,38.43,
2007-03-27,39.42,38.76,
2007-03-28,39.51,38.74,
2007-03-29,39.92,39.3,
2007-03-30,40.24,39.42,
2007-04-01,,,13.0
2007-04-02,40.47,39.55,
2007-04-03,41.38,40.4,
2007-04-04,41.55,40.92,
2007-04-05,41.76,41.44,
2007-04-09,42.14,41.61,
2007-04-10,41.96,41.46,
2007-04-11,41.87,41.24,
2007-04-12,42.37,41.4,
2007-04-13,42.5,41.93,
2007-04-16,45.3,43.67,
2007-04-17,45.32,44.75,
2007-04-18,45.15,44.63,
2007-04-19,45.15,44.41,
2007-04-20,45.17,44.52,
2007-04-23,44.81,44.16,
2007-04-24,45.0,44.43,
2007-04-25,57.18,52.95,
2007-04-26,63.03,56.07,
2007-04-27,63.84,60.62,
2007-04-30,62.44,61.18,
2007-05-01,62.04,60.28,13.0
2007-05-02,62.25,60.9,
2007-05-03,62.54,60.76,
2007-05-04,63.75,62.35,
2007-05-07,63.23,60.71,
2007-05-08,61.84,59.7,
2007-05-09,62.95,61.3,
2007-05-10,62.65,60.85,
2007-05-11,61.6,60.56,
2007-05-14,61.74,60.6,
2007-05-15,61.97,60.52,
2007-05-16,63.34,60.1,
2007-05-17,63.52,62.02,
2007-05-18,63.3,62.28,
2007-05-21,68.68,63.3,
2007-05-22,69.07,67.21,
2007-05-23,73.31,68.79,
2007-05-24,70.42,67.71,
2007-05-25,69.7,68.25,
2007-05-29,69.78,67.72,
2007-05-30,70.08,68.861,
2007-05-31,70.74,68.57,
2007-06-01,69.3,68.35,14.0
2007-06-04,70.65,67.65,
2007-06-05,74.24,70.86,
2007-06-06,73.75,71.86,
2007-06-07,74.72,70.88,
2007-06-08,73.24,71.05,
2007-06-11,73.05,71.0,
2007-06-12,70.76,69.42,
2007-06-13,71.89,69.25,
2007-06-14,72.12,70.8,
2007-06-15,72.87,71.19,
2007-06-18,72.64,71.4,
2007-06-19,71.66,69.68,
2007-06-20,70.5,69.05,
2007-06-21,69.77,68.66,
2007-06-22,69.88,68.42,
2007-06-25,69.63,68.3,
2007-06-26,68.63,67.38,
2007-06-27,68.21,66.71,
2007-06-28,70.23,68.15,
2007-06-29,69.19,68.15,
2007-07-01,,,14.0
2007-07-02,69.71,68.2,
2007-07-03,70.05,69.02,
2007-07-05,69.65,68.06,
2007-07-06,69.3,68.01,
2007-07-09,72.35,69.02,
2007-07-10,71.94,70.07,
2007-07-11,71.65,70.15,
2007-07-12,73.57,70.73,
2007-07-13,75.35,72.97,
2007-07-16,74.84,73.0,
2007-07-17,74.52,73.59,
2007-07-18,73.49,72.25,
2007-07-19,74.32,73.12,
2007-07-20,72.96,70.5,
2007-07-23,72.67,70.85,
2007-07-24,72.16,68.85,
2007-07-25,88.8,83.65,
2007-07-26,89.0,83.43,
2007-07-27,85.33,82.48,
2007-07-30,84.05,81.51,
2007-07-31,83.73,78.0,
2007-08-01,78.15,75.06,15.0
2007-08-02,79.76,76.12,
2007-08-03,80.75,76.71,
2007-08-06,79.0,76.6,
2007-08-07,80.0,77.89,
2007-08-08,79.88,76.56,
2007-08-09,77.26,74.11,
2007-08-10,76.5,72.37,
2007-08-13,76.32,74.7,
2007-08-14,74.79,72.92,
2007-08-15,75.15,72.26,
2007-08-16,73.24,70.05,
2007-08-17,75.04,73.11,
2007-08-20,75.28,73.8001,
2007-08-21,77.83,74.09,
2007-08-22,79.49,77.84,
2007-08-23,79.0,76.51,
2007-08-24,79.4,76.69,
2007-08-27,80.8,78.42,
2007-08-28,78.65,76.08,
2007-08-29,79.05,76.86,
2007-08-30,80.11,78.3,
2007-08-31,80.53,79.7,
2007-09-01,,,15.0
2007-09-04,83.53,79.73,
2007-09-05,84.89,82.22,
2007-09-06,86.46,82.85,
2007-09-07,84.97,83.21,
2007-09-10,85.16,82.51,
2007-09-11,86.61,83.53,
2007-09-12,88.89,85.97,
2007-09-13,88.07,86.5,
2007-09-14,88.09,86.31,
2007-09-17,87.34,85.98,
2007-09-18,91.6,86.71,
2007-09-19,89.82,88.26,
2007-09-20,90.416,88.82,
2007-09-21,91.9,89.65,
2007-09-24,93.75,90.81,
2007-09-25,93.5,90.95,
2007-09-26,94.26,92.29,
2007-09-27,94.11,93.1051,
2007-09-28,93.6,91.7,
2007-10-01,94.1,92.83,14.0
2007-10-02,93.9,91.4,
2007-10-03,92.8,91.78,
2007-10-04,92.57,91.45,
2007-10-05,93.71,92.34,
2007-10-08,95.85,94.0,
2007-10-09,96.73,94.75,
2007-10-10,95.7483,94.37,
2007-10-11,95.74,88.13,
2007-10-12,92.39,88.9187,
2007-10-15,92.12,90.1,
2007-10-16,90.05,88.5,
2007-10-17,91.9,89.06,
2007-10-18,90.43,89.15,
2007-10-19,90.65,89.32,
2007-10-22,91.69,89.02,
2007-10-23,101.09,94.21,
2007-10-24,90.88,83.27,
2007-10-25,89.5,86.32,
2007-10-26,90.88,87.7,
2007-10-29,91.47,89.48,
2007-10-30,90.65,88.05,
2007-10-31,89.6,87.0,
2007-11-01,89.58,86.5,18.0
2007-11-02,88.12,83.5,
2007-11-05,86.02,82.76,
2007-11-06,87.5,84.37,
2007-11-07,89.16,86.16,
2007-11-08,86.96,81.4,
2007-11-09,82.42,78.84,
2007-11-12,80.09,76.5,
2007-11-13,80.05,77.8,
2007-11-14,81.15,78.15,
2007-11-15,79.73,76.7,
2007-11-16,78.99,76.63,
2007-11-19,79.75,77.94,
2007-11-20,82.0,78.31,
2007-11-21,80.86,78.65,
2007-11-23,81.45,78.98,
2007-11-26,84.49,81.14,
2007-11-27,85.65,82.21,
2007-11-28,90.57,86.75,
2007-11-29,91.47,88.68,
2007-11-30,91.08,88.3148,
2007-12-01,,,22.0
2007-12-03,92.25,89.77,
2007-12-04,94.56,90.04,
2007-12-05,94.99,91.98,
2007-12-06,95.0,92.83,
2007-12-07,94.68,92.91,
2007-12-10,94.35,92.3,
2007-12-11,95.94,90.75,
2007-12-12,93.75,89.32,
2007-12-13,93.0,90.63,
2007-12-14,91.24,88.93,
2007-12-17,89.06,84.99,
2007-12-18,87.46,83.86,
2007-12-19,89.95,86.83,
2007-12-20,90.75,89.09,
2007-12-21,92.28,90.39,
2007-12-24,91.56,90.3,
2007-12-26,93.94,90.5,
2007-12-27,95.29,92.5,
2007-12-28,95.9,92.1,
2007-12-31,94.37,92.45,
2008-01-01,,,16.0
2008-01-02,97.43,94.7,
2008-01-03,97.25,94.52,
2008-01-04,93.4,88.5,
2008-01-07,90.57,85.47,
2008-01-08,91.83,86.93,
2008-01-09,87.8,80.24,
2008-01-10,85.97,82.97,
2008-01-11,84.03,80.29,
2008-01-14,83.32,78.87,
2008-01-15,81.01,78.51,
2008-01-16,82.36,78.44,
2008-01-17,82.25,79.54,
2008-01-18,82.31,78.04,
2008-01-22,79.72,72.22,
2008-01-23,76.8,69.95,
2008-01-24,77.88,74.19,
2008-01-25,81.43,76.33,
2008-01-28,77.4,74.34,
2008-01-29,75.9,72.06,
2008-01-30,77.42,73.25,
2008-01-31,78.87,68.84,
2008-02-01,79.4,73.37,14.0
2008-02-04,76.66,73.9,
2008-02-05,74.21,72.0,
2008-02-06,72.4299,68.17,
2008-02-07,72.71,67.22,
2008-02-08,74.6,72.52,
2008-02-11,75.96,72.77,
2008-02-12,77.05,73.79,
2008-02-13,78.85,73.27,
2008-02-14,77.88,75.18,
2008-02-15,75.19,71.94,
2008-02-19,74.0,71.55,
2008-02-20,73.88,71.1,
2008-02-21,74.21,69.37,
2008-02-22,72.21,69.86,
2008-02-25,73.5,71.41,
2008-02-26,73.5,70.28,
2008-02-27,71.48,69.57,
2008-02-28,70.6,67.11,
2008-02-29,67.5,63.97,
2008-03-01,,,14.0
2008-03-03,64.49,61.2,
2008-03-04,66.6,61.23,
2008-03-05,66.34,63.82,
2008-03-06,65.46,62.5,
2008-03-07,64.87,62.01,
2008-03-10,65.15,62.91,
2008-03-11,67.17,63.71,
2008-03-12,68.23,65.64,
2008-03-13,69.55,64.366,
2008-03-14,70.68,66.06,
2008-03-17,67.79,64.92,
2008-03-18,71.928,67.59,
2008-03-19,74.0,70.17,
2008-03-20,73.49,69.38,
2008-03-24,76.93,72.75,
2008-03-25,76.2899,74.05,
2008-03-26,75.12,73.24,
2008-03-27,74.69,70.7983,
2008-03-28,72.21,69.26,
2008-03-31,71.64,69.63,
2008-04-01,77.09,72.76,14.0
2008-04-02,79.0,76.12,
2008-04-03,76.01,73.81,
2008-04-04,77.83,74.28,
2008-04-07,78.43,76.0,
2008-04-08,77.61,75.5,
2008-04-09,76.67,73.66,
2008-04-10,75.49,72.73,
2008-04-11,74.3,71.62,
2008-04-14,74.0,71.29,
2008-04-15,73.98,70.65,
2008-04-16,75.0,72.94,
2008-04-17,75.02,73.61,
2008-04-18,82.0,76.32,
2008-04-21,81.34,79.06,
2008-04-22,79.94,77.54,
2008-04-23,82.64,78.74,
2008-04-24,80.53,76.93,
2008-04-25,81.32,77.26,
2008-04-28,82.5,80.12,
2008-04-29,81.77,79.86,
2008-04-30,81.34,77.92,
2008-05-01,80.01,77.97,15.0
2008-05-02,81.2,76.4,
2008-05-05,77.77,75.87,
2008-05-06,76.77,75.05,
2008-05-07,76.64,73.09,
2008-05-08,74.16,71.56,
2008-05-09,73.34,71.66,
2008-05-12,74.93,71.78,
2008-05-13,74.96,73.31,
2008-05-14,75.75,73.98,
2008-05-15,76.32,73.55,
2008-05-16,76.83,74.86,
2008-05-19,84.75,78.86,
2008-05-20,82.7,80.03,
2008-05-21,81.15,77.5,
2008-05-22,79.69,78.0,
2008-05-23,78.87,77.43,
2008-05-27,80.9,77.97,
2008-05-28,80.79,78.99,
2008-05-29,81.96,80.17,
2008-05-30,81.77,80.3,
2008-06-01,,,16.0
2008-06-02,81.57,80.05,
2008-06-03,81.89,79.26,
2008-06-04,81.82,79.72,
2008-06-05,84.88,81.8,
2008-06-06,83.64,80.56,
2008-06-09,81.53,78.12,
2008-06-10,81.04,78.2,
2008-06-11,80.0,77.03,
2008-06-12,79.05,75.01,
2008-06-13,80.0,76.7,
2008-06-16,82.53,78.41,
2008-06-17,84.3,82.8,
2008-06-18,83.17,81.32,
2008-06-19,84.47,81.5,
2008-06-20,83.46,80.51,
2008-06-23,82.15,79.55,
2008-06-24,80.79,77.63,
2008-06-25,82.15,79.52,
2008-06-26,79.89,76.0,
2008-06-27,76.07,72.62,
2008-06-30,76.12,73.21,
2008-07-01,74.23,70.52,15.0
2008-07-02,74.41,71.38,
2008-07-03,73.84,70.52,
2008-07-07,74.4,70.76,
2008-07-08,75.49,71.75,
2008-07-09,74.9,70.48,
2008-07-10,71.77,67.99,
2008-07-11,69.99,66.74,
2008-07-14,69.5,65.59,
2008-07-15,68.62,62.99,
2008-07-16,72.75,66.84,
2008-07-17,72.38,67.7368,
2008-07-18,70.84,68.4,
2008-07-21,69.8,66.3,
2008-07-22,69.14,65.88,
2008-07-23,72.07,67.4646,
2008-07-24,82.38,76.29,
2008-07-25,80.939,78.12,
2008-07-28,78.31,74.86,
2008-07-29,78.8,76.16,
2008-07-30,79.85,76.42,
2008-07-31,78.17,76.1,
2008-08-01,76.49,74.05,17.0
2008-08-04,77.3,75.01,
2008-08-05,79.52,76.52,
2008-08-06,78.63,76.73,
2008-08-07,78.05,76.0,
2008-08-08,81.21,76.29,
2008-08-11,91.75,79.78,
2008-08-12,88.48,86.1,
2008-08-13,88.25,84.54,
2008-08-14,88.75,85.22,
2008-08-15,89.53,86.26,
2008-08-18,86.28,83.04,
2008-08-19,83.51,81.06,
2008-08-20,83.25,81.2,
2008-08-21,83.77,80.98,
2008-08-22,85.46,83.93,
2008-08-25,84.64,82.45,
2008-08-26,83.12,81.25,
2008-08-27,82.74,81.0,
2008-08-28,83.65,81.8,
2008-08-29,82.9,80.5,
2008-09-01,,,17.0
2008-09-02,84.5,81.21,
2008-09-03,82.0,80.02,
2008-09-04,80.81,78.02,
2008-09-05,80.72,77.08,
2008-09-08,83.75,78.85,
2008-09-09,81.96,78.9879,
2008-09-10,80.22,76.15,
2008-09-11,79.8,75.1,
2008-09-12,79.6,76.62,
2008-09-15,79.88,76.3,
2008-09-16,79.63,76.67,
2008-09-17,78.24,71.24,
2008-09-18,77.5,70.08,
2008-09-19,86.77,76.5,
2008-09-22,81.63,74.32,
2008-09-23,76.29,70.77,
2008-09-24,73.65,68.94,
2008-09-25,72.75,70.01,
2008-09-26,71.05,68.08,
2008-09-29,69.37,61.32,
2008-09-30,73.12,65.32,
2008-10-01,71.99,68.41,16.0
2008-10-02,68.96,65.41,
2008-10-03,70.95,66.59,
2008-10-06,65.89,60.47,
2008-10-07,66.43,58.5,
2008-10-08,62.75,55.35,
2008-10-09,63.5,56.0,
2008-10-10,59.7499,51.05,
2008-10-13,62.21,57.37,
2008-10-14,64.0,54.8,
2008-10-15,54.69,48.35,
2008-10-16,50.7,43.39,
2008-10-17,62.33,48.41,
2008-10-20,53.1,49.906,
2008-10-21,52.95,49.92,
2008-10-22,52.47,47.9,
2008-10-23,50.91,43.31,
2008-10-24,52.32,44.5,
2008-10-27,52.59,48.43,
2008-10-28,56.3,49.07,
2008-10-29,59.79,54.52,
2008-10-30,59.89,55.08,
2008-10-31,57.25,55.01,
2008-11-01,,,21.0
2008-11-03,57.25,55.02,
2008-11-04,58.73,55.22,
2008-11-05,58.0,51.62,
2008-11-06,51.04,46.3,
2008-11-07,49.79,47.01,
2008-11-10,50.68,46.86,
2008-11-11,48.06,44.81,
2008-11-12,45.44,40.9,
2008-11-13,45.0,38.48,
2008-11-14,44.5,41.5,
2008-11-17,41.26,39.07,
2008-11-18,40.66,36.08,
2008-11-19,39.0,35.75,
2008-11-20,39.72,34.68,
2008-11-21,39.0,35.72,
2008-11-24,43.44,38.7,
2008-11-25,42.89,39.61,
2008-11-26,44.0,40.29,
2008-11-28,44.1,42.22,
2008-12-01,43.26,40.38,28.0
2008-12-02,41.71,38.82,
2008-12-03,45.88,40.05,
2008-12-04,50.5,45.75,
2008-12-05,48.49,43.3,
2008-12-08,52.14,47.36,
2008-12-09,54.48,49.7,
2008-12-10,51.5,48.34,
2008-12-11,50.49,48.17,
2008-12-12,51.38,47.52,
2008-12-15,50.95,48.1481,
2008-12-16,52.96,49.29,
2008-12-17,54.77,51.53,
2008-12-18,54.85,51.2,
2008-12-19,52.99,50.92,
2008-12-22,52.15,48.47,
2008-12-23,51.61,50.12,
2008-12-24,51.95,51.01,
2008-12-26,53.95,51.55,
2008-12-29,51.77,48.56,
2008-12-30,51.21,48.74,
2008-12-31,51.69,49.91,
2009-01-01,,,20.0
2009-01-02,54.53,51.07,
2009-01-05,55.74,53.03,
2009-01-06,58.22,53.75,
2009-01-07,56.95,55.35,
2009-01-08,57.32,54.58,
2009-01-09,57.0,54.7,
2009-01-12,54.3,50.87,
2009-01-13,53.29,50.75,
2009-01-14,50.1,48.14,
2009-01-15,52.23,47.63,
2009-01-16,52.33,49.53,
2009-01-20,51.7,48.27,
2009-01-21,50.69,48.25,
2009-01-22,50.88,48.26,
2009-01-23,51.42,48.45,
2009-01-26,50.89,48.52,
2009-01-27,50.42,47.72,
2009-01-28,51.49,48.97,
2009-01-29,51.85,49.14,
2009-01-30,59.74,57.24,
2009-02-01,,,18.0
2009-02-02,62.0,58.13,
2009-02-03,64.2,60.0,
2009-02-04,63.44,60.83,
2009-02-05,63.81,60.63,
2009-02-06,67.0,63.18,
2009-02-09,67.36,65.38,
2009-02-10,67.23,63.07,
2009-02-11,64.9,62.25,
2009-02-12,64.25,61.71,
2009-02-13,64.68,62.87,
2009-02-17,62.65,61.18,
2009-02-18,62.78,60.52,
2009-02-19,64.18,61.67,
2009-02-20,64.15,60.84,
2009-02-23,64.91,61.52,
2009-02-24,66.1,61.89,
2009-02-25,65.75,62.82,
2009-02-26,64.73,62.34,
2009-02-27,65.08,60.94,
2009-03-01,,,18.0
2009-03-02,65.52,61.51,
2009-03-03,63.29,61.3,
2009-03-04,65.79,62.4,
2009-03-05,65.8,63.6,
2009-03-06,65.5,59.82,
2009-03-09,64.03,60.15,
2009-03-10,65.9,61.7801,
2009-03-11,69.37,65.27,
2009-03-12,69.8699,67.25,
2009-03-13,69.74,67.53,
2009-03-16,69.295,66.68,
2009-03-17,71.705,67.0,
2009-03-18,73.91,70.13,
2009-03-19,71.91,69.24,
2009-03-20,70.89,69.08,
2009-03-23,75.61,70.7,
2009-03-24,75.0,72.31,
2009-03-25,73.95,69.84,
2009-03-26,74.98,72.64,
2009-03-27,72.29,70.1,
2009-03-30,71.67,69.75,
2009-03-31,74.5,72.12,
2009-04-01,75.09,71.71,17.0
2009-04-02,77.24,73.44,
2009-04-03,78.32,75.5,
2009-04-06,78.36,76.0,
2009-04-07,77.08,74.88,
2009-04-08,77.11,74.5703,
2009-04-09,80.0,77.26,
2009-04-13,79.97,77.85,
2009-04-14,79.46,76.94,
2009-04-15,75.81,73.51,
2009-04-16,77.48,75.16,
2009-04-17,78.72,75.88,
2009-04-20,79.79,76.83,
2009-04-21,79.1,77.29,
2009-04-22,82.18,77.81,
2009-04-23,82.06,79.08,
2009-04-24,86.68,80.73,
2009-04-27,84.98,82.21,
2009-04-28,85.35,82.4,
2009-04-29,82.99,79.26,
2009-04-30,82.67,79.89,
2009-05-01,80.38,77.85,17.0
2009-05-04,81.35,78.85,
2009-05-05,82.0,80.19,
2009-05-06,83.6,79.66,
2009-05-07,82.75,77.88,
2009-05-08,80.23,76.31,
2009-05-11,79.85,76.01,
2009-05-12,78.97,76.53,
2009-05-13,76.6503,74.01,
2009-05-14,76.06,73.31,
2009-05-15,76.21,73.42,
2009-05-18,75.96,73.1,
2009-05-19,78.96,75.12,
2009-05-20,81.11,77.42,
2009-05-21,77.97,75.4,
2009-05-22,77.04,75.02,
2009-05-26,78.48,74.55,
2009-05-27,79.5,76.75,
2009-05-28,79.1,75.88,
2009-05-29,78.01,76.4,
2009-06-01,84.8,77.49,17.0
2009-06-02,85.45,82.1,
2009-06-03,85.71,83.13,
2009-06-04,86.4,84.57,
2009-06-05,87.95,85.3,
2009-06-08,87.18,85.11,
2009-06-09,87.67,86.17,
2009-06-10,88.56,84.83,
2009-06-11,87.49,85.05,
2009-06-12,85.2,82.01,
2009-06-15,83.3,81.0,
2009-06-16,83.95,81.28,
2009-06-17,84.3,80.64,
2009-06-18,82.95,81.0,
2009-06-19,83.46,81.5,
2009-06-22,82.43,78.56,
2009-06-23,79.095,76.25,
2009-06-24,80.53,77.8,
2009-06-25,82.23,79.03,
2009-06-26,84.14,81.13,
2009-06-29,84.2,82.41,
2009-06-30,84.92,82.47,
2009-07-01,84.5,81.37,18.0
2009-07-02,81.37,78.51,
2009-07-06,78.89,76.54,
2009-07-07,78.69,75.41,
2009-07-08,77.93,75.7,
2009-07-09,78.54,76.82,
2009-07-10,78.82,76.17,
2009-07-13,81.65,78.01,
2009-07-14,82.42,80.42,
2009-07-15,84.64,82.78,
2009-07-16,86.24,83.72,
2009-07-17,86.5,85.2,
2009-07-20,88.88,86.26,
2009-07-21,89.01,87.4,
2009-07-22,89.2276,87.78,
2009-07-23,94.4,89.59,
2009-07-24,88.9,85.5,
2009-07-27,86.49,83.56,
2009-07-28,85.64,82.6,
2009-07-29,85.5,83.52,
2009-07-30,87.25,85.17,
2009-07-31,86.75,84.62,
2009-08-01,,,18.0
2009-08-03,88.2,86.56,
2009-08-04,87.48,84.93,
2009-08-05,85.75,83.02,
2009-08-06,84.84,83.05,
2009-08-07,85.96,84.1,
2009-08-10,85.47,83.27,
2009-08-11,84.4,82.45,
2009-08-12,86.6,83.38,
2009-08-13,86.37,84.07,
2009-08-14,84.17,82.78,
2009-08-17,81.78,80.25,
2009-08-18,82.6898,80.79,
2009-08-19,83.0,80.49,
2009-08-20,84.35,82.66,
2009-08-21,85.06,83.54,
2009-08-24,85.59,84.24,
2009-08-25,86.34,83.95,
2009-08-26,84.76,83.38,
2009-08-27,84.85,83.14,
2009-08-28,84.99,82.57,
2009-08-31,81.95,80.35,
2009-09-01,82.42,79.0,18.0
2009-09-02,80.15,77.8,
2009-09-03,78.96,77.51,
2009-09-04,79.78,77.63,
2009-09-08,81.04,78.87,
2009-09-09,82.63,80.5,
2009-09-10,84.07,82.3,
2009-09-11,84.9,83.76,
2009-09-14,84.57,83.46,
2009-09-15,84.41,82.79,
2009-09-16,90.98,85.9,
2009-09-17,91.19,89.0,
2009-09-18,91.0,89.47,
2009-09-21,90.76,88.48,
2009-09-22,94.19,91.1,
2009-09-23,94.5,92.22,
2009-09-24,92.71,90.77,
2009-09-25,92.25,89.75,
2009-09-28,92.81,90.6,
2009-09-29,92.33,90.1,
2009-09-30,94.17,91.43,
2009-10-01,92.9,90.37,18.0
2009-10-02,91.14,89.58,
2009-10-05,90.93,88.27,
2009-10-06,91.08,88.4,
2009-10-07,94.48,91.15,
2009-10-08,96.72,94.23,
2009-10-09,95.95,94.26,
2009-10-12,96.25,93.07,
2009-10-13,95.25,93.6801,
2009-10-14,97.82,96.02,
2009-10-15,97.06,95.08,
2009-10-16,96.12,93.61,
2009-10-19,96.278,94.25,
2009-10-20,96.1,94.27,
2009-10-21,96.63,92.9106,
2009-10-22,94.1,91.7,
2009-10-23,119.65,110.62,
2009-10-26,125.68,118.49,
2009-10-27,124.26,119.42,
2009-10-28,125.12,120.76,
2009-10-29,124.3,120.12,
2009-10-30,122.9,118.21,
2009-11-01,,,23.0
2009-11-02,119.5,116.71,
2009-11-03,118.88,116.63,
2009-11-04,119.2499,116.76,
2009-11-05,120.95,116.25,
2009-11-06,126.98,122.67,
2009-11-09,128.32,125.591,
2009-11-10,130.61,126.0,
2009-11-11,131.31,128.33,
2009-11-12,132.15,129.98,
2009-11-13,132.99,129.75,
2009-11-16,134.56,130.98,
2009-11-17,131.85,129.32,
2009-11-18,131.41,129.53,
2009-11-19,130.54,128.48,
2009-11-20,129.99,127.41,
2009-11-23,133.0,131.0,
2009-11-24,134.33,132.22,
2009-11-25,134.2,132.4,
2009-11-27,133.0,129.88,
2009-11-30,136.08,132.16,
2009-12-01,139.35,135.75,30.0
2009-12-02,142.67,138.96,
2009-12-03,145.91,140.77,
2009-12-04,143.45,135.11,
2009-12-07,139.0,133.84,
2009-12-08,136.08,132.87,
2009-12-09,134.71,129.82,
2009-12-10,136.19,132.4,
2009-12-11,136.29,133.2,
2009-12-14,132.61,129.35,
2009-12-15,132.46,129.5912,
2009-12-16,131.45,127.65,
2009-12-17,130.08,126.9,
2009-12-18,128.79,125.6474,
2009-12-21,133.2,130.19,
2009-12-22,135.99,132.65,
2009-12-23,139.05,134.35,
2009-12-24,139.7,137.54,
2009-12-28,141.98,138.53,
2009-12-29,142.58,138.55,
2009-12-30,138.4,135.28,
2009-12-31,137.28,134.52,
2010-01-01,,,21.0
2010-01-04,136.61,133.14,
2010-01-05,135.479,131.81,
2010-01-06,134.73,131.65,
2010-01-07,132.32,128.8,
2010-01-08,133.68,129.03,
2010-01-11,132.8,129.21,
2010-01-12,129.82,126.55,
2010-01-13,129.71,125.75,
2010-01-14,130.38,126.4,
2010-01-15,129.65,127.06,
2010-01-19,128.0,124.33,
2010-01-20,129.2,125.08,
2010-01-21,128.15,125.0,
2010-01-22,127.67,120.76,
2010-01-25,122.28,118.12,
2010-01-26,122.98,119.061,
2010-01-27,123.33,118.8,
2010-01-28,127.2,122.8,
2010-01-29,131.8499,124.14,
2010-02-01,124.86,113.82,19.0
2010-02-02,118.98,114.4,
2010-02-03,119.61,116.56,
2010-02-04,120.33,115.74,
2010-02-05,117.65,114.1,
2010-02-08,121.0,116.56,
2010-02-09,119.09,117.0,
2010-02-10,118.61,116.0,
2010-02-11,120.4201,116.5,
2010-02-12,119.94,117.5,
2010-02-16,120.5,117.18,
